0	0	0	0
0.000100000000000000	1.07016530790835e-07	4.45949711422698e-08	-3.25399254198199e-05
0.000200000000000000	4.27957604693616e-07	3.56670781806531e-07	-6.49466044394741e-05
0.000300000000000000	9.62660519001507e-07	1.20345931621308e-06	-9.71490494670148e-05
0.000400000000000000	1.71096267304659e-06	2.85187386725426e-06	-0.000129132783220915
0.000500000000000000	2.67270156813876e-06	5.56845173394396e-06	-0.000160894958394323
0.000600000000000000	3.84771480750475e-06	9.61929690978370e-06	-0.000192435121094972
0.000700000000000000	5.23584009622702e-06	1.52700228743867e-05	-0.000223753309922667
0.000800000000000000	6.83691524118281e-06	2.27856955006771e-05	-0.000254849664751563
0.000900000000000000	8.65077815098314e-06	3.24307760899545e-05	-0.000285724346215972
0.00100000000000000	1.06772668359120e-05	4.44690645470834e-05	-0.000316377519140257
0.00110000000000000	1.29162194078652e-05	5.91636427080372e-05	-0.000346809349128689
0.00120000000000000	1.53674740802900e-05	7.67768178319874e-05	-0.000377020001863667
0.00130000000000000	1.80308691681238e-05	9.75700662700965e-05	-0.000407009642961345
0.00140000000000000	2.09062430877336e-05	0.000121803977323127	-0.000436778437941964
0.00150000000000000	2.39934343568552e-05	0.000149738197299939	-0.000466326552223800
0.00160000000000000	2.72922815945328e-05	0.000181631373788911	-0.000495654151121961
0.00170000000000000	3.08026235210577e-05	0.000217741100154247	-0.000524761399848198
0.00180000000000000	3.45242989579083e-05	0.000258323860269115	-0.000553648463510903
0.00190000000000000	3.84571468276892e-05	0.000303634973497485	-0.000582315507115172
0.00200000000000000	4.26010061540705e-05	0.000353928539936484	-0.000610762695562853
0.00210000000000000	4.69557160617277e-05	0.000409457385931035	-0.000638990193652617
0.00220000000000000	5.15211157762809e-05	0.000470473009872476	-0.000666998166080013
0.00230000000000000	5.62970446242344e-05	0.000537225528292801	-0.000694786777437532
0.00240000000000000	6.12833420329161e-05	0.000609963622266087	-0.000722356192214671
0.00250000000000000	6.64798475304178e-05	0.000688934484128628	-0.000749706574797989
0.00260000000000000	7.18864007455339e-05	0.000774383764529180	-0.000776838089471175
0.00270000000000000	7.75028414077018e-05	0.000866555519820711	-0.000803750900415106
0.00280000000000000	8.33290093469415e-05	0.000965692159804909	-0.000830445171707908
0.00290000000000000	8.93647444937950e-05	0.00107203439584068	-0.000856921067325020
0.00300000000000000	9.56098868792664e-05	0.00118582118932772	-0.000883178751139252
0.00310000000000000	0.000102064276634762	0.00130728970057631	-0.000909218386920853
0.00320000000000000	0.000108727753992029	0.00143667523807411	-0.000935040138337562
0.00330000000000000	0.000115600159283098	0.00157421120816098	-0.000960644168954680
0.00340000000000000	0.000122681332940219	0.00172012906512261	-0.000986030642235124
0.00350000000000000	0.000129971115495805	0.00187465826171348	-0.00101119972153949
