Record Length,40000,,Source,CH1,CH2
,,,-3.23790001869,0.08000,0.08000
,,,-3.23779988289,0.08000,0.08000
,,,-3.23769998550,0.08000,0.08000
,,,-3.23759984970,0.00,0.08000
,,,-3.23749995232,0.08000,0.08000
,,,-3.23739981651,0.16000,0.08000
,,,-3.23729991913,0.16000,0.10000
,,,-3.23720002174,0.08000,0.08000
,,,-3.23709988594,0.08000,0.08000
,,,-3.23699998856,0.08000,0.06000
,,,-3.23689985275,0.08000,0.08000
,,,-3.23679995537,0.08000,0.06000
,,,-3.23669981956,0.00,0.08000
,,,-3.23659992218,0.00,0.06000
,,,-3.23650002480,0.08000,0.08000
,,,-3.23639988899,0.08000,0.10000
,,,-3.23629999161,0.08000,0.06000
,,,-3.23619985580,0.16000,0.08000
,,,-3.23609995842,0.08000,0.08000
,,,-3.23599982262,0.08000,0.08000
,,,-3.23589992523,0.00,0.08000
,,,-3.23580002785,0.08000,0.06000
,,,-3.23569989204,0.08000,0.06000
,,,-3.23559999466,0.00,0.10000
,,,-3.23549985886,0.08000,0.06000
,,,-3.23539996147,0.08000,0.08000
,,,-3.23529982567,0.08000,0.08000
,,,-3.23519992828,0.08000,0.08000
,,,-3.23510003090,0.08000,0.06000
,,,-3.23499989510,0.08000,0.06000
,,,-3.23489999771,0.08000,0.08000
,,,-3.23479986191,0.08000,0.08000
,,,-3.23469996452,0.16000,0.06000
,,,-3.23459982872,0.00,0.08000
,,,-3.23449993134,0.08000,0.08000
,,,-3.23440003395,0.08000,0.06000
,,,-3.23429989815,0.08000,0.06000
,,,-3.23420000076,0.08000,0.08000
,,,-3.23409986496,0.08000,0.06000
,,,-3.23399996758,0.00,0.06000
,,,-3.23389983177,0.08000,0.08000
,,,-3.23379993439,0.08000,0.06000
,,,-3.23370003700,0.08000,0.06000
,,,-3.23359990120,0.08000,0.08000
,,,-3.23350000381,0.08000,0.08000
,,,-3.23339986801,0.00,0.06000
,,,-3.23329997063,0.08000,0.06000
,,,-3.23319983482,0.08000,0.06000
,,,-3.23309993744,0.16000,0.08000
,,,-3.23299980164,0.08000,0.08000
,,,-3.23289990425,0.08000,0.08000
,,,-3.23280000687,0.08000,0.08000
,,,-3.23269987106,0.08000,0.08000
,,,-3.23259997368,0.08000,0.08000
,,,-3.23249983788,0.08000,0.06000
,,,-3.23239994049,0.08000,0.08000
,,,-3.23229980469,0.08000,0.06000
,,,-3.23219990730,0.08000,0.08000
,,,-3.23210000992,0.08000,0.08000
,,,-3.23199987411,0.08000,0.06000
,,,-3.23189997673,0.08000,0.08000
,,,-3.23179984093,0.08000,0.08000
,,,-3.23169994354,0.08000,0.08000
,,,-3.23159980774,0.16000,0.06000
,,,-3.23149991035,0.08000,0.06000
,,,-3.23140001297,0.00,0.06000
,,,-3.23129987717,0.08000,0.08000
,,,-3.23119997978,0.00,0.08000
,,,-3.23109984398,0.08000,0.06000
,,,-3.23099994659,0.08000,0.08000
,,,-3.23089981079,0.08000,0.08000
,,,-3.23079991341,0.08000,0.08000
,,,-3.23070001602,0.08000,0.08000
,,,-3.23059988022,0.08000,0.08000
,,,-3.23049998283,0.00,0.08000
,,,-3.23039984703,0.08000,0.08000
,,,-3.23029994965,0.08000,0.08000
,,,-3.23019981384,0.08000,0.08000
,,,-3.23009991646,0.08000,0.06000
,,,-3.23000001907,0.08000,0.06000
,,,-3.22989988327,0.08000,0.08000
,,,-3.22979998589,0.08000,0.06000
,,,-3.22969985008,0.08000,0.06000
,,,-3.22959995270,0.08000,0.06000
,,,-3.22949981689,0.00,0.08000
,,,-3.22939991951,0.08000,0.10000
,,,-3.22930002213,0.08000,0.06000
,,,-3.22919988632,0.08000,0.06000
,,,-3.22909998894,0.08000,0.08000
,,,-3.22899985313,0.00,0.06000
,,,-3.22889995575,0.08000,0.08000
,,,-3.22879981995,0.08000,0.08000
,,,-3.22869992256,0.08000,0.08000
,,,-3.22860002518,0.08000,0.08000
,,,-3.22849988937,0.08000,0.08000
,,,-3.22839999199,0.08000,0.08000
,,,-3.22829985619,0.08000,0.06000
,,,-3.22819995880,0.00,0.06000
,,,-3.22809982300,0.08000,0.06000
,,,-3.22799992561,0.16000,0.06000
,,,-3.22790002823,0.00,0.06000
,,,-3.22779989243,0.08000,0.06000
,,,-3.22769999504,0.00,0.06000
,,,-3.22759985924,0.08000,0.06000
,,,-3.22749996185,0.00,0.06000
,,,-3.22739982605,0.08000,0.06000
,,,-3.22729992867,0.08000,0.08000
,,,-3.22720003128,0.08000,0.06000
,,,-3.22709989548,0.16000,0.06000
,,,-3.22699999809,0.08000,0.06000
,,,-3.22689986229,0.08000,0.08000
,,,-3.22679996490,0.08000,0.08000
,,,-3.22669982910,0.00,0.10000
,,,-3.22659993172,0.08000,0.06000
,,,-3.22650003433,0.08000,0.06000
,,,-3.22639989853,0.08000,0.06000
,,,-3.22630000114,0.16000,0.08000
,,,-3.22619986534,0.16000,0.08000
,,,-3.22609996796,0.00,0.06000
,,,-3.22599983215,0.08000,0.08000
,,,-3.22589993477,0.08000,0.08000
,,,-3.22580003738,0.08000,0.08000
,,,-3.22569990158,0.08000,0.06000
,,,-3.22560000420,0.00,0.06000
,,,-3.22549986839,0.08000,0.08000
,,,-3.22539997101,0.08000,0.06000
,,,-3.22529983521,0.08000,0.08000
,,,-3.22519993782,0.08000,0.06000
,,,-3.22509980202,0.08000,0.08000
,,,-3.22499990463,0.00,0.08000
,,,-3.22490000725,0.16000,0.06000
,,,-3.22479987144,0.08000,0.10000
,,,-3.22469997406,0.08000,0.06000
,,,-3.22459983826,0.08000,0.08000
,,,-3.22449994087,0.08000,0.06000
,,,-3.22439980507,0.08000,0.08000
,,,-3.22429990768,0.00,0.08000
,,,-3.22420001030,0.08000,0.08000
,,,-3.22409987450,0.08000,0.06000
,,,-3.22399997711,0.08000,0.06000
,,,-3.22389984131,0.08000,0.08000
,,,-3.22379994392,0.00,0.08000
,,,-3.22369980812,0.08000,0.06000
,,,-3.22359991074,0.08000,0.06000
,,,-3.22350001335,0.00,0.08000
,,,-3.22339987755,0.08000,0.08000
,,,-3.22329998016,0.08000,0.06000
,,,-3.22319984436,0.08000,0.06000
,,,-3.22309994698,0.08000,0.08000
,,,-3.22299981117,0.08000,0.06000
,,,-3.22289991379,0.00,0.08000
,,,-3.22280001640,0.08000,0.08000
,,,-3.22269988060,0.00,0.08000
,,,-3.22259998322,0.00,0.08000
,,,-3.22249984741,0.00,0.08000
,,,-3.22239995003,0.08000,0.08000
,,,-3.22229981422,0.08000,0.06000
,,,-3.22219991684,0.00,0.08000
,,,-3.22210001945,0.08000,0.06000
,,,-3.22199988365,0.08000,0.06000
,,,-3.22189998627,0.08000,0.08000
,,,-3.22179985046,0.08000,0.08000
,,,-3.22169995308,0.00,0.08000
,,,-3.22159981728,0.16000,0.06000
,,,-3.22149991989,0.08000,0.08000
,,,-3.22140002251,0.08000,0.08000
,,,-3.22129988670,0.08000,0.08000
,,,-3.22119998932,0.08000,0.08000
,,,-3.22109985352,0.08000,0.08000
,,,-3.22099995613,0.08000,0.08000
,,,-3.22089982033,0.08000,0.06000
,,,-3.22079992294,0.08000,0.08000
,,,-3.22070002556,0.08000,0.06000
,,,-3.22059988976,0.08000,0.06000
,,,-3.22049999237,0.08000,0.08000
,,,-3.22039985657,0.08000,0.08000
,,,-3.22029995918,0.08000,0.06000
,,,-3.22019982338,0.08000,0.08000
,,,-3.22009992599,0.08000,0.08000
,,,-3.22000002861,0.08000,0.10000
,,,-3.21989989281,0.08000,0.10000
,,,-3.21979999542,0.08000,0.08000
,,,-3.21969985962,0.00,0.08000
,,,-3.21959996223,0.16000,0.08000
,,,-3.21949982643,0.08000,0.08000
,,,-3.21939992905,0.08000,0.08000
,,,-3.21930003166,0.00,0.08000
,,,-3.21919989586,0.08000,0.08000
,,,-3.21909999847,0.00,0.08000
,,,-3.21899986267,0.08000,0.08000
,,,-3.21889996529,0.08000,0.08000
,,,-3.21879982948,0.08000,0.06000
,,,-3.21869993210,0.08000,0.08000
,,,-3.21860003471,0.08000,0.08000
,,,-3.21849989891,0.00,0.06000
,,,-3.21840000153,0.08000,0.08000
,,,-3.21829986572,0.16000,0.08000
,,,-3.21819996834,0.16000,0.08000
,,,-3.21809983253,0.08000,0.08000
,,,-3.21799993515,0.08000,0.08000
,,,-3.21790003777,0.08000,0.08000
,,,-3.21779990196,0.08000,0.06000
,,,-3.21770000458,0.08000,0.06000
,,,-3.21759986877,0.08000,0.08000
,,,-3.21749997139,0.08000,0.08000
,,,-3.21739983559,0.08000,0.08000
,,,-3.21729993820,0.00,0.08000
,,,-3.21719980240,0.08000,0.06000
,,,-3.21709990501,0.08000,0.06000
,,,-3.21700000763,0.16000,0.08000
,,,-3.21689987183,0.08000,0.08000
,,,-3.21679997444,0.08000,0.08000
,,,-3.21669983864,0.08000,0.06000
,,,-3.21659994125,0.08000,0.08000
,,,-3.21649980545,0.08000,0.06000
,,,-3.21639990807,0.08000,0.06000
,,,-3.21630001068,0.08000,0.08000
,,,-3.21619987488,0.08000,0.06000
,,,-3.21609997749,0.16000,0.08000
,,,-3.21599984169,0.08000,0.10000
,,,-3.21589994431,0.00,0.08000
,,,-3.21579980850,0.08000,0.08000
,,,-3.21569991112,0.08000,0.06000
,,,-3.21560001373,0.00,0.08000
,,,-3.21549987793,0.08000,0.08000
,,,-3.21539998055,0.08000,0.08000
,,,-3.21529984474,0.08000,0.08000
,,,-3.21519994736,0.00,0.06000
,,,-3.21509981155,0.08000,0.06000
,,,-3.21499991417,0.08000,0.06000
,,,-3.21490001678,0.08000,0.08000
,,,-3.21479988098,0.08000,0.08000
,,,-3.21469998360,0.00,0.08000
,,,-3.21459984779,0.08000,0.08000
,,,-3.21449995041,0.08000,0.08000
,,,-3.21439981461,0.16000,0.08000
,,,-3.21429991722,0.08000,0.08000
,,,-3.21420001984,0.08000,0.08000
,,,-3.21409988403,0.08000,0.08000
,,,-3.21399998665,0.00,0.08000
,,,-3.21389985085,0.08000,0.06000
,,,-3.21379995346,0.16000,0.08000
,,,-3.21369981766,0.08000,0.08000
,,,-3.21359992027,0.08000,0.08000
,,,-3.21350002289,0.16000,0.08000
,,,-3.21339988708,0.08000,0.08000
,,,-3.21329998970,0.00,0.08000
,,,-3.21319985390,0.08000,0.06000
,,,-3.21309995651,0.08000,0.08000
,,,-3.21299982071,0.08000,0.08000
,,,-3.21289992332,0.16000,0.06000
,,,-3.21280002594,0.08000,0.08000
,,,-3.21269989014,0.08000,0.08000
,,,-3.21259999275,0.08000,0.08000
,,,-3.21249985695,0.08000,0.06000
,,,-3.21239995956,0.08000,0.06000
,,,-3.21229982376,0.00,0.06000
,,,-3.21219992638,0.08000,0.08000
,,,-3.21210002899,0.00,0.10000
,,,-3.21199989319,0.08000,0.08000
,,,-3.21189999580,0.16000,0.06000
,,,-3.21179986000,0.08000,0.08000
,,,-3.21169996262,0.08000,0.10000
,,,-3.21159982681,0.00,0.08000
,,,-3.21149992943,0.08000,0.08000
,,,-3.21140003204,0.08000,0.08000
,,,-3.21129989624,0.16000,0.06000
,,,-3.21119999886,0.08000,0.08000
,,,-3.21109986305,0.08000,0.06000
,,,-3.21099996567,0.08000,0.06000
,,,-3.21089982986,0.08000,0.08000
,,,-3.21079993248,0.08000,0.08000
,,,-3.21070003510,0.08000,0.08000
,,,-3.21059989929,0.08000,0.06000
,,,-3.21050000191,0.00,0.06000
,,,-3.21039986610,0.08000,0.06000
,,,-3.21029996872,0.08000,0.08000
,,,-3.21019983292,0.08000,0.08000
,,,-3.21009993553,0.00,0.08000
,,,-3.20999979973,0.08000,0.06000
,,,-3.20989990234,0.00,0.06000
,,,-3.20980000496,0.00,0.06000
,,,-3.20969986916,0.08000,0.06000
,,,-3.20959997177,0.08000,0.08000
,,,-3.20949983597,0.08000,0.06000
,,,-3.20939993858,0.08000,0.08000
,,,-3.20929980278,0.08000,0.08000
,,,-3.20919990540,0.08000,0.08000
,,,-3.20910000801,0.08000,0.06000
,,,-3.20899987221,0.00,0.06000
,,,-3.20889997482,0.16000,0.08000
,,,-3.20879983902,0.08000,0.08000
,,,-3.20869994164,0.08000,0.06000
,,,-3.20859980583,0.00,0.06000
,,,-3.20849990845,0.08000,0.08000
,,,-3.20840001106,0.08000,0.06000
,,,-3.20829987526,0.08000,0.06000
,,,-3.20819997787,0.08000,0.08000
,,,-3.20809984207,0.08000,0.08000
,,,-3.20799994469,0.08000,0.08000
,,,-3.20789980888,0.08000,0.06000
,,,-3.20779991150,0.08000,0.06000
,,,-3.20770001411,0.08000,0.06000
,,,-3.20759987831,0.16000,0.06000
,,,-3.20749998093,0.16000,0.06000
,,,-3.20739984512,0.08000,0.06000
,,,-3.20729994774,0.08000,0.08000
,,,-3.20719981194,0.08000,0.08000
,,,-3.20709991455,0.08000,0.08000
,,,-3.20700001717,0.00,0.08000
,,,-3.20689988136,0.08000,0.08000
,,,-3.20679998398,0.00,0.06000
,,,-3.20669984818,0.00,0.06000
,,,-3.20659995079,0.08000,0.06000
,,,-3.20649981499,0.08000,0.06000
,,,-3.20639991760,0.08000,0.08000
,,,-3.20630002022,0.08000,0.08000
,,,-3.20619988441,0.08000,0.08000
,,,-3.20609998703,0.00,0.08000
,,,-3.20599985123,0.08000,0.06000
,,,-3.20589995384,0.08000,0.08000
,,,-3.20579981804,0.08000,0.08000
,,,-3.20569992065,0.08000,0.06000
,,,-3.20560002327,0.08000,0.08000
,,,-3.20549988747,0.08000,0.08000
,,,-3.20539999008,0.08000,0.08000
,,,-3.20529985428,0.08000,0.08000
,,,-3.20519995689,0.00,0.08000
,,,-3.20509982109,0.08000,0.08000
,,,-3.20499992371,0.00,0.06000
,,,-3.20490002632,0.08000,0.08000
,,,-3.20479989052,0.08000,0.06000
,,,-3.20469999313,0.08000,0.08000
,,,-3.20459985733,0.08000,0.06000
,,,-3.20449995995,0.08000,0.08000
,,,-3.20439982414,0.08000,0.06000
,,,-3.20429992676,0.08000,0.08000
,,,-3.20420002937,0.08000,0.06000
,,,-3.20409989357,0.08000,0.08000
,,,-3.20399999619,0.08000,0.08000
,,,-3.20389986038,0.08000,0.06000
,,,-3.20379996300,0.08000,0.06000
,,,-3.20369982719,0.08000,0.08000
,,,-3.20359992981,0.08000,0.08000
,,,-3.20350003242,0.08000,0.08000
,,,-3.20339989662,0.08000,0.06000
,,,-3.20329999924,0.08000,0.06000
,,,-3.20319986343,0.00,0.10000
,,,-3.20309996605,0.08000,0.06000
,,,-3.20299983025,0.08000,0.06000
,,,-3.20289993286,0.00,0.08000
,,,-3.20280003548,0.00,0.06000
,,,-3.20269989967,0.08000,0.08000
,,,-3.20260000229,0.08000,0.06000
,,,-3.20249986649,0.08000,0.08000
,,,-3.20239996910,0.08000,0.06000
,,,-3.20229983330,0.08000,0.06000
,,,-3.20219993591,0.16000,0.08000
,,,-3.20209980011,0.08000,0.06000
,,,-3.20199990273,0.08000,0.08000
,,,-3.20190000534,0.08000,0.06000
,,,-3.20179986954,0.08000,0.08000
,,,-3.20169997215,0.08000,0.08000
,,,-3.20159983635,0.08000,0.06000
,,,-3.20149993896,0.08000,0.06000
,,,-3.20139980316,0.08000,0.08000
,,,-3.20129990578,0.08000,0.08000
,,,-3.20120000839,0.00,0.08000
,,,-3.20109987259,0.08000,0.08000
,,,-3.20099997520,0.08000,0.08000
,,,-3.20089983940,0.08000,0.08000
,,,-3.20079994202,0.00,0.08000
,,,-3.20069980621,0.08000,0.08000
,,,-3.20059990883,0.08000,0.06000
,,,-3.20050001144,0.00,0.08000
,,,-3.20039987564,0.08000,0.08000
,,,-3.20029997826,0.08000,0.06000
,,,-3.20019984245,0.08000,0.08000
,,,-3.20009994507,0.16000,0.08000
,,,-3.19999980927,0.08000,0.08000
,,,-3.19989991188,0.00,0.08000
,,,-3.19980001450,0.08000,0.08000
,,,-3.19969987869,0.08000,0.06000
,,,-3.19959998131,0.08000,0.10000
,,,-3.19949984550,0.08000,0.08000
,,,-3.19939994812,0.08000,0.06000
,,,-3.19929981232,0.08000,0.08000
,,,-3.19919991493,0.00,0.10000
,,,-3.19910001755,0.08000,0.08000
,,,-3.19899988174,0.08000,0.08000
,,,-3.19889998436,0.08000,0.08000
,,,-3.19879984856,0.08000,0.08000
,,,-3.19869995117,0.00,0.08000
,,,-3.19859981537,0.08000,0.08000
,,,-3.19849991798,0.08000,0.08000
,,,-3.19840002060,0.08000,0.08000
,,,-3.19829988480,0.08000,0.08000
,,,-3.19819998741,0.08000,0.08000
,,,-3.19809985161,0.08000,0.08000
,,,-3.19799995422,0.08000,0.06000
,,,-3.19789981842,0.08000,0.08000
,,,-3.19779992104,0.00,0.08000
,,,-3.19770002365,0.00,0.08000
,,,-3.19759988785,0.08000,0.08000
,,,-3.19749999046,0.08000,0.08000
,,,-3.19739985466,0.16000,0.06000
,,,-3.19729995728,0.08000,0.08000
,,,-3.19719982147,0.00,0.06000
,,,-3.19709992409,0.08000,0.06000
,,,-3.19700002670,0.08000,0.08000
,,,-3.19689989090,0.08000,0.10000
,,,-3.19679999352,0.08000,0.08000
,,,-3.19669985771,0.08000,0.08000
,,,-3.19659996033,0.08000,0.08000
,,,-3.19649982452,0.08000,0.06000
,,,-3.19639992714,0.00,0.08000
,,,-3.19630002975,0.08000,0.08000
,,,-3.19619989395,0.08000,0.06000
,,,-3.19609999657,0.08000,0.08000
,,,-3.19599986076,0.08000,0.08000
,,,-3.19589996338,0.08000,0.08000
,,,-3.19579982758,0.08000,0.08000
,,,-3.19569993019,0.08000,0.08000
,,,-3.19560003281,0.08000,0.06000
,,,-3.19549989700,0.08000,0.08000
,,,-3.19539999962,0.08000,0.08000
,,,-3.19529986382,0.08000,0.06000
,,,-3.19519996643,0.08000,0.06000
,,,-3.19509983063,0.08000,0.08000
,,,-3.19499993324,0.00,0.06000
,,,-3.19490003586,0.16000,0.08000
,,,-3.19479990005,0.00,0.06000
,,,-3.19470000267,0.08000,0.06000
,,,-3.19459986687,0.08000,0.06000
,,,-3.19449996948,0.08000,0.08000
,,,-3.19439983368,0.08000,0.08000
,,,-3.19429993629,0.16000,0.06000
,,,-3.19419980049,0.08000,0.08000
,,,-3.19409990311,0.08000,0.08000
,,,-3.19400000572,0.08000,0.06000
,,,-3.19389986992,0.08000,0.08000
,,,-3.19379997253,0.16000,0.08000
,,,-3.19369983673,0.08000,0.06000
,,,-3.19359993935,0.08000,0.08000
,,,-3.19349980354,0.08000,0.08000
,,,-3.19339990616,0.08000,0.08000
,,,-3.19330000877,0.08000,0.06000
,,,-3.19319987297,0.08000,0.08000
,,,-3.19309997559,0.08000,0.06000
,,,-3.19299983978,0.08000,0.06000
,,,-3.19289994240,0.08000,0.06000
,,,-3.19279980659,0.08000,0.08000
,,,-3.19269990921,0.00,0.08000
,,,-3.19260001183,0.08000,0.08000
,,,-3.19249987602,0.08000,0.06000
,,,-3.19239997864,0.00,0.08000
,,,-3.19229984283,0.16000,0.08000
,,,-3.19219994545,0.00,0.08000
,,,-3.19209980965,0.00,0.06000
,,,-3.19199991226,0.08000,0.08000
,,,-3.19190001488,0.08000,0.08000
,,,-3.19179987907,0.00,0.06000
,,,-3.19169998169,0.08000,0.08000
,,,-3.19159984589,0.08000,0.06000
,,,-3.19149994850,0.08000,0.08000
,,,-3.19139981270,0.08000,0.06000
,,,-3.19129991531,0.08000,0.08000
,,,-3.19120001793,0.00,0.06000
,,,-3.19109988213,0.16000,0.06000
,,,-3.19099998474,0.08000,0.08000
,,,-3.19089984894,0.08000,0.08000
,,,-3.19079995155,0.08000,0.08000
,,,-3.19069981575,0.08000,0.08000
,,,-3.19059991837,0.08000,0.08000
,,,-3.19050002098,0.08000,0.08000
,,,-3.19039988518,0.08000,0.08000
,,,-3.19029998779,0.08000,0.08000
,,,-3.19019985199,0.00,0.06000
,,,-3.19009995461,0.08000,0.10000
,,,-3.18999981880,0.08000,0.06000
,,,-3.18989992142,0.00,0.06000
,,,-3.18980002403,0.16000,0.06000
,,,-3.18969988823,0.16000,0.08000
,,,-3.18959999084,0.08000,0.06000
,,,-3.18949985504,0.00,0.08000
,,,-3.18939995766,0.08000,0.06000
,,,-3.18929982185,0.16000,0.08000
,,,-3.18919992447,0.08000,0.08000
,,,-3.18910002708,0.00,0.08000
,,,-3.18899989128,0.08000,0.08000
,,,-3.18889999390,0.08000,0.06000
,,,-3.18879985809,0.08000,0.06000
,,,-3.18869996071,0.00,0.08000
,,,-3.18859982491,0.00,0.08000
,,,-3.18849992752,0.08000,0.08000
,,,-3.18840003014,0.08000,0.10000
,,,-3.18829989433,0.00,0.08000
,,,-3.18819999695,0.08000,0.06000
,,,-3.18809986115,0.08000,0.08000
,,,-3.18799996376,0.08000,0.06000
,,,-3.18789982796,0.00,0.06000
,,,-3.18779993057,0.08000,0.08000
,,,-3.18770003319,0.08000,0.06000
,,,-3.18759989738,0.08000,0.08000
,,,-3.18750000000,0.16000,0.08000
,,,-3.18739986420,0.00,0.08000
,,,-3.18729996681,0.08000,0.08000
,,,-3.18719983101,0.08000,0.06000
,,,-3.18709993362,0.08000,0.06000
,,,-3.18700003624,0.08000,0.08000
,,,-3.18689990044,0.08000,0.08000
,,,-3.18680000305,0.00,0.08000
,,,-3.18669986725,0.00,0.08000
,,,-3.18659996986,0.08000,0.08000
,,,-3.18649983406,0.00,0.08000
,,,-3.18639993668,0.16000,0.08000
,,,-3.18629980087,0.08000,0.06000
,,,-3.18619990349,0.16000,0.08000
,,,-3.18610000610,0.00,0.08000
,,,-3.18599987030,0.08000,0.08000
,,,-3.18589997292,0.08000,0.08000
,,,-3.18579983711,0.08000,0.06000
,,,-3.18569993973,0.16000,0.06000
,,,-3.18559980392,0.00,0.08000
,,,-3.18549990654,0.16000,0.06000
,,,-3.18540000916,0.08000,0.08000
,,,-3.18529987335,0.08000,0.08000
,,,-3.18519997597,0.08000,0.08000
,,,-3.18509984016,0.16000,0.06000
,,,-3.18499994278,0.08000,0.08000
,,,-3.18489980698,0.00,0.10000
,,,-3.18479990959,0.08000,0.08000
,,,-3.18470001221,0.08000,0.08000
,,,-3.18459987640,0.08000,0.06000
,,,-3.18449997902,0.08000,0.06000
,,,-3.18439984322,0.16000,0.06000
,,,-3.18429994583,0.08000,0.08000
,,,-3.18419981003,0.00,0.06000
,,,-3.18409991264,0.00,0.08000
,,,-3.18400001526,0.00,0.08000
,,,-3.18389987946,0.08000,0.08000
,,,-3.18379998207,0.08000,0.06000
,,,-3.18369984627,0.08000,0.10000
,,,-3.18359994888,0.00,0.06000
,,,-3.18349981308,0.08000,0.08000
,,,-3.18339991570,0.08000,0.08000
,,,-3.18330001831,0.08000,0.10000
,,,-3.18319988251,0.08000,0.06000
,,,-3.18309998512,0.16000,0.08000
,,,-3.18299984932,0.08000,0.08000
,,,-3.18289995193,0.08000,0.08000
,,,-3.18279981613,0.08000,0.08000
,,,-3.18269991875,0.08000,0.06000
,,,-3.18260002136,0.08000,0.08000
,,,-3.18249988556,0.00,0.08000
,,,-3.18239998817,0.08000,0.08000
,,,-3.18229985237,0.08000,0.06000
,,,-3.18219995499,0.08000,0.10000
,,,-3.18209981918,0.08000,0.08000
,,,-3.18199992180,0.08000,0.08000
,,,-3.18190002441,0.08000,0.08000
,,,-3.18179988861,0.08000,0.08000
,,,-3.18169999123,0.00,0.08000
,,,-3.18159985542,0.08000,0.08000
,,,-3.18149995804,0.08000,0.08000
,,,-3.18139982224,0.08000,0.08000
,,,-3.18129992485,0.08000,0.08000
,,,-3.18120002747,0.16000,0.08000
,,,-3.18109989166,0.00,0.06000
,,,-3.18099999428,0.08000,0.06000
,,,-3.18089985847,0.08000,0.06000
,,,-3.18079996109,0.08000,0.08000
,,,-3.18069982529,0.08000,0.08000
,,,-3.18059992790,0.16000,0.06000
,,,-3.18050003052,0.08000,0.08000
,,,-3.18039989471,0.08000,0.08000
,,,-3.18029999733,0.00,0.08000
,,,-3.18019986153,0.08000,0.08000
,,,-3.18009996414,0.08000,0.10000
,,,-3.17999982834,0.08000,0.08000
,,,-3.17989993095,0.00,0.06000
,,,-3.17980003357,0.08000,0.08000
,,,-3.17969989777,0.08000,0.08000
,,,-3.17960000038,0.08000,0.10000
,,,-3.17949986458,0.00,0.08000
,,,-3.17939996719,0.08000,0.06000
,,,-3.17929983139,0.00,0.06000
,,,-3.17919993401,0.00,0.08000
,,,-3.17910003662,0.08000,0.08000
,,,-3.17899990082,0.00,0.08000
,,,-3.17890000343,0.08000,0.08000
,,,-3.17879986763,0.00,0.08000
,,,-3.17869997025,0.08000,0.08000
,,,-3.17859983444,0.00,0.06000
,,,-3.17849993706,0.08000,0.08000
,,,-3.17839980125,0.00,0.08000
,,,-3.17829990387,0.08000,0.10000
,,,-3.17820000648,0.08000,0.08000
,,,-3.17809987068,0.08000,0.08000
,,,-3.17799997330,0.08000,0.10000
,,,-3.17789983749,0.08000,0.08000
,,,-3.17779994011,0.08000,0.08000
,,,-3.17769980431,0.08000,0.08000
,,,-3.17759990692,0.08000,0.08000
,,,-3.17750000954,0.08000,0.06000
,,,-3.17739987373,0.08000,0.08000
,,,-3.17729997635,0.08000,0.10000
,,,-3.17719984055,0.08000,0.10000
,,,-3.17709994316,0.00,0.06000
,,,-3.17699980736,0.08000,0.08000
,,,-3.17689990997,0.08000,0.08000
,,,-3.17680001259,0.08000,0.06000
,,,-3.17669987679,0.00,0.08000
,,,-3.17659997940,0.08000,0.10000
,,,-3.17649984360,0.08000,0.08000
,,,-3.17639994621,0.08000,0.06000
,,,-3.17629981041,0.16000,0.06000
,,,-3.17619991302,0.16000,0.06000
,,,-3.17610001564,0.08000,0.08000
,,,-3.17599987984,0.08000,0.08000
,,,-3.17589998245,0.08000,0.08000
,,,-3.17579984665,0.00,0.06000
,,,-3.17569994926,0.08000,0.08000
,,,-3.17559981346,0.08000,0.10000
,,,-3.17549991608,0.00,0.08000
,,,-3.17540001869,0.00,0.08000
,,,-3.17529988289,0.08000,0.08000
,,,-3.17519998550,0.08000,0.08000
,,,-3.17509984970,0.08000,0.08000
,,,-3.17499995232,0.00,0.08000
,,,-3.17489981651,0.08000,0.10000
,,,-3.17479991913,0.08000,0.06000
,,,-3.17470002174,0.08000,0.08000
,,,-3.17459988594,0.08000,0.10000
,,,-3.17449998856,0.08000,0.10000
,,,-3.17439985275,0.00,0.08000
,,,-3.17429995537,0.16000,0.08000
,,,-3.17419981956,0.16000,0.08000
,,,-3.17409992218,0.00,0.08000
,,,-3.17400002480,0.08000,0.08000
,,,-3.17389988899,0.08000,0.08000
,,,-3.17379999161,0.08000,0.08000
,,,-3.17369985580,0.00,0.08000
,,,-3.17359995842,0.08000,0.08000
,,,-3.17349982262,0.08000,0.08000
,,,-3.17339992523,0.00,0.08000
,,,-3.17330002785,0.08000,0.08000
,,,-3.17319989204,0.08000,0.08000
,,,-3.17309999466,0.08000,0.10000
,,,-3.17299985886,0.08000,0.06000
,,,-3.17289996147,0.08000,0.08000
,,,-3.17279982567,0.08000,0.08000
,,,-3.17269992828,0.08000,0.08000
,,,-3.17260003090,0.08000,0.06000
,,,-3.17249989510,0.08000,0.08000
,,,-3.17239999771,0.08000,0.08000
,,,-3.17229986191,0.08000,0.08000
,,,-3.17219996452,0.00,0.08000
,,,-3.17209982872,0.08000,0.06000
,,,-3.17199993134,0.08000,0.06000
,,,-3.17190003395,0.08000,0.08000
,,,-3.17179989815,0.00,0.08000
,,,-3.17170000076,0.08000,0.06000
,,,-3.17159986496,0.08000,0.08000
,,,-3.17149996758,0.08000,0.08000
,,,-3.17139983177,0.00,0.06000
,,,-3.17129993439,0.08000,0.08000
,,,-3.17120003700,0.08000,0.08000
,,,-3.17109990120,0.08000,0.06000
,,,-3.17100000381,0.08000,0.08000
,,,-3.17089986801,0.08000,0.06000
